Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-102036,9/21/2015,9/27/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,WEST,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$199.74 ,6,0,47.9376
CA-2016-159940,7/7/2016,7/11/2016,second class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$253.37 ,2,0.3,-14.4784
CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$10.37 ,2,0.2,3.6288
CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,EAST,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,$10.95 ,3,0,3.285
US-2017-161935,7/14/2017,7/18/2017,STANDARD CLASS,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,EAST,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,$13.12 ,5,0.2,2.132
CA-2017-108931,9/14/2017,9/19/2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,EAST,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,$8.56 ,2,0,3.852
US-2016-108637,3/13/2016,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",$160.32 ,2,0,44.8896
CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,WEST,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$19.17 ,4,0.2,6.4692
CA-2017-166198,4/21/2017,4/24/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,WEST,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,$162.60 ,3,0,34.146
CA-2016-124793,3/14/2016,3/16/2016,first class,MM-18280,Muhammed MacIntyre,?Corporate?,United States,Seattle,Washington,98103,WEST,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$196.78 ,2,0.2,-22.1382
CA-2014-109897,8/12/2014,8/16/2014,standard class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,WEST,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$85.44 ,3,0,31.6128
CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,$499.98 ,2,0,114.9954
CA-2016-107328,8/8/2016,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,WEST,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,$487.92 ,6,0,136.6176
CA-2015-164336,7/5/2015,7/10/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,EAST,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$34.80 ,3,0.2,2.175
US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,WEST,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",$147.18 ,2,0.2,-29.4368
CA-2014-109904,7/14/2014,7/17/2014,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,New York,10009,EAST,OFF-AR-10004999,Office Supplies,Art,Newell 315,$17.94 ,3,0,4.485
CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",$47.18 ,7,0,23.59
CA-2017-126928,9/17/2017,9/23/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,EAST,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,$480.00 ,4,0,225.6
CA-2014-130624,6/21/2014,6/24/2014,FIRST CLASS,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,EAST,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",$59.70 ,3,0,$26.87 
CA-2015-158456,12/24/2015,12/29/2015,STANDARD CLASS,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,WEST,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$19.94 ,4,0.2,$7.23 
CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,EAST,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$84.09 ,3,0,42.045
CA-2016-115756,9/5/2016,9/7/2016,second class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,$22.05 ,7,0,10.584
CA-2015-162201,6/8/2015,6/12/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,$42.24 ,10,0.2,13.2
CA-2017-115777,8/19/2017,8/24/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,1841,EAST,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,$19.44 ,3,0,9.3312
US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,EAST,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,"$1,564.29 ",13,0,406.7154
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$95.68 ,8,0,26.7904
CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,EAST,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,"$1,379.92 ",8,0,648.5624
CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,WEST,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$137.24 ,5,0.2,46.3185
CA-2014-165428,9/1/2014,9/4/2014,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,$3.65 ,3,0.8,-6.0192
CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,"$1,363.96 ",5,0.2,85.2475
CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,EAST,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",$103.94 ,4,0.2,$16.89 
CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$14.76 ,5,0.6,-11.439
CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,WEST,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",$17.94 ,3,0,3.0498
CA-2017-123036,9/10/2017,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,EAST,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$259.90 ,2,0.4,($56.31)
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,WEST,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,$203.98 ,3,0.2,25.497
CA-2016-130267,9/19/2016,9/23/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,WEST,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$159.88 ,7,0,73.5448
CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$397.60 ,5,0,43.736
CA-2016-117919,8/27/2016,8/29/2016,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,$14.16 ,1,0.2,1.062
CA-2016-128307,7/25/2016,7/29/2016,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,$20.94 ,1,0.2,7.0659
CA-2015-150749,3/29/2015,4/3/2015,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,$5.56 ,2,0,1.4456
CA-2016-144855,7/22/2016,7/24/2016,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,WEST,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,$6.30 ,2,0,3.024
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,EAST,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$42.41 ,3,0.2,9.5418
CA-2017-133431,12/17/2017,12/21/2017,standard class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,WEST,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",$15.24 ,5,0.2,5.1435
CA-2014-156006,4/30/2014,5/2/2014,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,$47.79 ,3,0,16.2486
US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,WEST,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,$239.97 ,3,0,86.3892
CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,EAST,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$344.37 ,4,0.3,-93.4724
US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,EAST,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$314.53 ,2,0.4,-83.8752
CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,"$1,577.94 ",3,0,757.4112
CA-2015-152513,7/4/2015,7/8/2015,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,WEST,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$22.85 ,2,0.2,$7.43 
US-2016-139710,6/9/2016,6/15/2016,standard class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045,WEST,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,$177.48 ,3,0.2,19.9665
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$25.86 ,3,0,6.7236
US-2016-161683,12/3/2016,12/8/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$18.19 ,4,0.7,-14.5536
CA-2015-125395,6/26/2015,6/29/2015,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,$41.90 ,2,0,8.799
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,EAST,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$81.98 ,2,0,40.1702
CA-2017-131233,4/14/2017,4/19/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,EAST,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,$10.78 ,3,0.2,3.5022
CA-2014-107916,8/24/2014,8/26/2014,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,EAST,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,$13.28 ,2,0,6.3744
CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,WEST,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$242.94 ,3,0,9.7176
CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,WEST,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$65.57 ,2,0.2,$23.77 
CA-2015-141243,1/3/2015,1/8/2015,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,"$1,352.40 ",9,0.32,-437.5404
CA-2015-110814,12/5/2015,12/9/2015,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,EAST,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$232.40 ,5,0.2,78.435
CA-2016-169943,5/19/2016,5/24/2016,standard class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,EAST,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$39.76 ,8,0,12.3256
US-2017-116897,5/27/2017,5/29/2017,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,WEST,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$477.15 ,5,0,28.629
CA-2017-102736,9/5/2017,9/9/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,$71.96 ,5,0.2,7.196
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,WEST,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$482.66 ,8,0.15,85.176
CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$15.55 ,3,0.2,5.4432
CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Annie Zypern,?Consumer?,United States,San Diego,California,92037,WEST,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",$186.54 ,3,0,50.3658
CA-2016-112578,12/29/2016,1/2/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,WEST,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,$27.96 ,2,0,7.2696
US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$27.24 ,3,0.2,2.724
CA-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,WEST,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,$41.86 ,7,0,18.837
CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$16.90 ,2,0,5.07
CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,WEST,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$9.26 ,2,0,3.0558
CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,WEST,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$120.67 ,2,0.15,21.294
CA-2014-138072,12/30/2014,1/3/2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,EAST,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$27.97 ,2,0.2,6.992
CA-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,WEST,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",$303.25 ,5,0,$63.68 
CA-2017-110212,5/1/2017,5/5/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$48.90 ,5,0,18.093
CA-2017-104381,12/16/2017,12/23/2017,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,14609,EAST,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$33.38 ,4,0.2,10.43
CA-2016-136231,9/5/2016,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,$23.47 ,3,0.2,7.6284
CA-2016-166373,10/21/2016,10/25/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$106.08 ,6,0.2,-9.282
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,WEST,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",$215.98 ,3,0.2,-2.6997
CA-2016-154690,8/15/2016,8/17/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$225.30 ,2,0.2,22.5296
CA-2016-126529,1/11/2016,1/13/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,EAST,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$15.55 ,3,0.2,5.4432
CA-2016-115224,12/8/2016,12/11/2016,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110,WEST,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$352.38 ,2,0,81.0474
CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,WEST,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$19.98 ,1,0,9.3906
CA-2017-169859,12/14/2017,12/18/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,WEST,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",$43.70 ,5,0,20.539
CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,WEST,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,$97.82 ,2,0,45.9754
CA-2017-104619,1/24/2017,1/29/2017,STANDARD CLASS,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,WEST,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,$110.35 ,3,0.2,8.2764
CA-2014-143840,5/22/2014,5/29/2014,STANDARD CLASS,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$44.95 ,1,0,12.586
CA-2016-146143,12/14/2016,12/19/2016,standard class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",$133.38 ,6,0,58.6872
US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,WEST,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$36.44 ,4,0,12.0252
CA-2017-167913,7/30/2017,8/3/2017,Second Class,JL-15835,John Lee,#Consumer//,United States,Mission Viejo,California,92691,WEST,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,$330.40 ,2,0,85.904
CA-2015-146948,7/16/2015,7/20/2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,EAST,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",$11.52 ,4,0,5.4144
